ESN,Protocol,Band,System Date,System Time,GPS Status,UTC Date,UTC Time,Fix Time,Latitude,Longitude,Altitude,Number of Satellites,Velocity,Absolute Time Stamp Date,Absolute Time Stamp Time,Loop Count,Antenna Gain,Cable Loss,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,PSS_RP,Adjusted PSS_RP,PSS_RQ,PSS_CINR,SSS_RP,Adjusted SSS_RP,SSS_RQ,SSS_CINR,SSS_DELAY_SPREAD,SS_CINR,RSPBCH_RP,Adjusted RSPBCH_RP,RSPBCH_RQ,RSPBCH_CINR,SSB_RP,Adjusted SSB_RP,SSB_RQ,SSB_CINR,MIB Raw,SIB1 Raw,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 DECODE Raw,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents
32409007,C00F,71,06/29/2026,16:32:27:629,2,00/00/0000,00:00:00:000,,38.903488,-77.006984,0.00,0,0.00,,,98,0,0,-54,-54,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:32:27:629,2,00/00/0000,00:00:00:000,,38.903474,-77.006905,0.00,0,0.00,,,99,0,0,-54,-54,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:34:12:637,2,00/00/0000,00:00:00:000,,38.903460,-77.006826,0.00,0,0.00,,,100,0,0,-57.6,-57.6,,,64,627.650000,20,15,A,1,1,1,0,874456,-84.19,-84.19,-12.63,3.11,-84.36,-84.36,-12.65,3.14,32,4.03,-83.67,-83.67,-12.65,5.44,-84.07,-84.07,-12.85,4.47,38ABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010276B3600000000,12,0A,08,00,10,39,6B3600000000
32409007,C00F,71,06/29/2026,16:34:12:643,2,00/00/0000,00:00:00:000,,38.903462,-77.006778,0.00,0,0.00,,,101,0,0,-57.8,-57.8,,,64,627.650000,20,15,A,1,1,1,0,874456,-84.48,-84.48,-12.83,2.61,-84.49,-84.49,-12.74,2.89,32,3.54,-83.52,-83.52,-12.19,5.91,-84.15,-84.15,-12.69,4.28,38ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:34:12:643,2,00/00/0000,00:00:00:000,,38.903465,-77.006730,0.00,0,0.00,,,102,0,0,-57.6,-57.6,,,64,627.650000,20,15,A,1,1,1,0,874456,-84.24,-84.24,-12.71,2.96,-84.42,-84.42,-12.73,2.97,128,3.76,-84.22,-84.22,-13.1,4.2,-84.29,-84.29,-13.02,3.9,3AABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:34:12:643,2,00/00/0000,00:00:00:000,,38.903467,-77.006682,0.00,0,0.00,,,103,0,0,-57.7,-57.7,,,64,627.650000,20,15,A,1,1,1,0,874456,-84.36,-84.36,-12.75,2.87,-84.41,-84.41,-12.69,3.06,128,3.76,-83.48,-83.48,-12.29,5.57,-84.07,-84.07,-12.72,4.34,3AABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:35:24:701,2,00/00/0000,00:00:00:000,,38.903470,-77.006634,0.00,0,0.00,,,104,0,0,-69.6,-69.6,,,64,627.650000,20,15,A,1,1,1,0,874520,-95.77,-95.77,-12.23,5.09,-95.91,-95.91,-12.3,5.03,192,5.96,-96.35,-96.35,-13.25,4.08,-96,-96,-12.74,5.31,3AABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010276A3600000000,12,0A,08,00,10,39,6A3600000000
32409007,C00F,71,06/29/2026,16:35:24:707,2,00/00/0000,00:00:00:000,,38.903482,-77.006634,0.00,0,0.00,,,105,0,0,-69.7,-69.7,,,64,627.650000,20,15,A,1,1,1,0,874520,-95.87,-95.87,-12.29,4.89,-95.92,-95.92,-12.24,5.36,192,6.02,-95.97,-95.97,-12.79,5.68,-95.92,-95.92,-12.58,5.91,3CABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:35:24:708,2,00/00/0000,00:00:00:000,,38.903494,-77.006635,0.00,0,0.00,,,106,0,0,-69.8,-69.8,,,64,627.650000,20,15,A,1,1,1,0,874520,-96.2,-96.2,-12.33,4.8,-96.27,-96.27,-12.39,4.77,192,5.69,-96.77,-96.77,-13.57,3.17,-96.4,-96.4,-12.97,4.79,3CABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:35:24:708,2,00/00/0000,00:00:00:000,,38.903506,-77.006635,0.00,0,0.00,,,107,0,0,-69.7,-69.7,,,64,627.650000,20,15,A,1,1,1,0,874520,-96.11,-96.11,-12.35,4.63,-96.13,-96.13,-12.39,4.91,192,5.67,-96.62,-96.62,-13.42,3.11,-96.27,-96.27,-12.9,4.74,3CABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:37:02:533,2,00/00/0000,00:00:00:000,,38.903480,-77.006367,0.00,0,0.00,,,108,0,0,-65.5,-65.5,,,64,627.650000,20,15,A,2,2,1,0,874488,-92.97,-92.97,-13.34,1.56,-92.82,-92.82,-13.26,1.67,192,1.91,-91.77,-91.77,-12.82,3.27,-92.5,-92.5,-13.34,2.38,02ABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000
32409007,C00F,71,06/29/2026,16:37:02:533,2,00/00/0000,00:00:00:000,,38.903480,-77.006367,0.00,0,0.00,,,108,0,0,-65.5,-65.5,,,63,627.650000,20,15,A,2,2,1,0,874328,-95.51,-95.51,-15.87,-2.11,-95.26,-95.26,-15.7,-1.86,128,-2.78,-96.27,-96.27,-17.32,-4.36,-95.65,-95.65,-16.49,-3.28,02ABC4,,,,Stand Alone,20,632.000000,,,,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000
32409007,C00F,71,06/29/2026,16:37:02:539,2,00/00/0000,00:00:00:000,,38.903495,-77.006438,0.00,0,0.00,,,109,0,0,-65.6,-65.6,,,64,627.650000,20,15,A,2,2,1,0,874488,-93,-93,-13.36,1.48,-93.2,-93.2,-13.43,1.3,192,1.69,-96.16,-96.16,-17.22,-6.36,-94.78,-94.78,-15.59,1.69,02ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:37:02:539,2,00/00/0000,00:00:00:000,,38.903495,-77.006438,0.00,0,0.00,,,109,0,0,-65.6,-65.6,,,63,627.650000,20,15,A,2,2,1,0,874328,-95.5,-95.5,-15.87,-2.11,-95.43,-95.43,-15.67,-1.8,128,-2.76,-95.45,-95.45,-16.51,-3.92,-95.46,-95.46,-16.27,-3.17,02ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:37:02:540,2,00/00/0000,00:00:00:000,,38.903510,-77.006509,0.00,0,0.00,,,110,0,0,-65.5,-65.5,,,64,627.650000,20,15,A,2,2,1,0,874488,-93.27,-93.27,-13.46,1.25,-93.39,-93.39,-13.48,1.18,192,1.51,-91.94,-91.94,-13.1,3.17,-92.83,-92.83,-13.67,2.09,04ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:37:02:540,2,00/00/0000,00:00:00:000,,38.903510,-77.006509,0.00,0,0.00,,,110,0,0,-65.5,-65.5,,,63,627.650000,20,15,A,2,2,1,0,874328,-95.7,-95.7,-15.91,-2.16,-95.67,-95.67,-15.75,-1.92,0,-2.84,-92.76,-92.76,-13.91,-5.29,-97.37,-97.37,-18.2,-2.84,04ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:37:02:540,2,00/00/0000,00:00:00:000,,38.903524,-77.006580,0.00,0,0.00,,,111,0,0,-65.5,-65.5,,,64,627.650000,20,15,A,2,2,1,0,874488,-93.42,-93.42,-13.47,1.24,-93.67,-93.67,-13.64,0.81,192,1.32,-91.71,-91.71,-12.97,2.89,-92.87,-92.87,-13.74,1.91,04ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:37:02:540,2,00/00/0000,00:00:00:000,,38.903524,-77.006580,0.00,0,0.00,,,111,0,0,-65.5,-65.5,,,63,627.650000,20,15,A,2,2,1,0,874328,-96.02,-96.02,-16.08,-2.4,-95.67,-95.67,-15.64,-1.76,0,-2.88,-96.69,-96.69,-17.94,-5.14,-96.1,-96.1,-16.96,-3.64,04ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:38:09:271,2,00/00/0000,00:00:00:000,,38.903590,-77.006672,0.00,0,0.00,,,112,0,0,-61.5,-61.5,,,64,627.650000,20,15,A,1,1,1,0,874424,-87.81,-87.81,-12.08,5.91,-88.42,-88.42,-12.31,4.82,32,6.27,-87.07,-87.07,-12.27,6.48,-87.75,-87.75,-12.59,6.34,46ABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010276A3600000000,12,0A,08,00,10,39,6A3600000000
32409007,C00F,71,06/29/2026,16:38:09:278,2,00/00/0000,00:00:00:000,,38.903612,-77.006793,0.00,0,0.00,,,113,0,0,-61.8,-61.8,,,64,627.650000,20,15,A,1,1,1,0,874424,-87.96,-87.96,-12.02,6.02,-88.61,-88.61,-12.32,4.75,32,6.33,-87.33,-87.33,-12.28,5.21,-87.95,-87.95,-12.55,5.88,46ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:38:09:278,2,00/00/0000,00:00:00:000,,38.903634,-77.006913,0.00,0,0.00,,,114,0,0,-62,-62,,,64,627.650000,20,15,A,1,1,1,0,874424,-88.18,-88.18,-12.12,5.78,-88.79,-88.79,-12.39,4.44,96,6.01,-87.74,-87.74,-12.43,5.04,-88.23,-88.23,-12.61,5.63,46ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:38:09:278,2,00/00/0000,00:00:00:000,,38.903656,-77.007034,0.00,0,0.00,,,115,0,0,-61.5,-61.5,,,64,627.650000,20,15,A,1,1,1,0,874424,-87.72,-87.72,-12.04,6.07,-88.36,-88.36,-12.29,4.84,32,6.36,-87.45,-87.45,-12.63,4.96,-87.83,-87.83,-12.67,5.81,46ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:39:52:456,2,00/00/0000,00:00:00:000,,38.903573,-77.006467,0.00,0,0.00,,,116,0,0,-73.3,-73.3,,,64,627.650000,20,15,A,1,1,1,0,874352,-100.9,-100.9,-14.06,0.04,-101.24,-101.24,-14.78,-0.76,160,-0.53,-104.59,-104.59,-17.48,-8.37,-102.74,-102.74,-15.81,-0.53,50ABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000
32409007,C00F,71,06/29/2026,16:39:52:465,2,00/00/0000,00:00:00:000,,38.903579,-77.006468,0.00,0,0.00,,,117,0,0,-72.7,-72.7,,,64,627.650000,20,15,A,1,1,1,0,874352,-100.02,-100.02,-13.71,0.71,-99.5,-99.5,-13.41,2.57,160,1.98,-103.31,-103.31,-16.92,-8.62,-101.43,-101.43,-15.11,1.98,50ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:39:52:465,2,00/00/0000,00:00:00:000,,38.903585,-77.006469,0.00,0,0.00,,,118,0,0,-73.1,-73.1,,,64,627.650000,20,15,A,1,1,1,0,874352,-100.42,-100.42,-13.73,0.66,-100.58,-100.58,-14.38,-0.59,160,0.09,-103.43,-103.43,-16.6,-3.37,-101.25,-101.25,-14.56,-0.82,50ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:39:52:465,2,00/00/0000,00:00:00:000,,38.903591,-77.006471,0.00,0,0.00,,,119,0,0,-73.2,-73.2,,,64,627.650000,20,15,A,1,1,1,0,874352,-100.61,-100.61,-13.93,0.22,-100.76,-100.76,-14.34,-0.53,160,-0.06,-103.17,-103.17,-16.13,-7.23,-102.36,-102.36,-15.5,-0.06,50ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:41:01:098,2,00/00/0000,00:00:00:000,,38.903597,-77.006472,0.00,0,0.00,,,120,0,0,-58.1,-58.1,,,64,627.650000,20,15,A,1,1,1,0,874296,-82.75,-82.75,-11.66,7.54,-82.84,-82.84,-11.66,8.14,0,8.83,-84.53,-84.53,-12.44,5.67,-83.28,-83.28,-11.54,7.83,2AABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000
32409007,C00F,71,06/29/2026,16:41:01:106,2,00/00/0000,00:00:00:000,,38.903597,-77.006472,0.00,0,0.00,,,121,0,0,-58.1,-58.1,,,64,627.650000,20,15,A,1,1,1,0,874296,-82.74,-82.74,-11.65,7.52,-82.9,-82.9,-11.62,8.4,0,8.93,-84.31,-84.31,-12.21,6.15,-83.24,-83.24,-11.49,8.05,2AABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:41:01:106,2,00/00/0000,00:00:00:000,,38.903597,-77.006472,0.00,0,0.00,,,122,0,0,-58.3,-58.3,,,64,627.650000,20,15,A,1,1,1,0,874296,-82.87,-82.87,-11.69,7.36,-83.04,-83.04,-11.65,8.13,0,8.72,-84.04,-84.04,-11.65,6.1,-83.27,-83.27,-11.3,7.85,2AABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:41:01:106,2,00/00/0000,00:00:00:000,,38.903597,-77.006472,0.00,0,0.00,,,123,0,0,-58.5,-58.5,,,64,627.650000,20,15,A,1,1,1,0,874296,-83.02,-83.02,-11.72,7.1,-83.2,-83.2,-11.66,8,0,8.52,-84.65,-84.65,-12.12,5.97,-83.55,-83.55,-11.44,7.73,2AABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:42:57:369,2,00/00/0000,00:00:00:000,,38.903597,-77.006472,0.00,0,0.00,,,124,0,0,-54,-54,,,64,627.650000,20,15,A,1,1,1,0,874296,-82.18,-82.18,-13.82,0.71,-82.04,-82.04,-14.53,-0.62,160,0.08,-81.2,-81.2,-13.72,2.16,-81.8,-81.8,-14.16,0.73,48ABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000
32409007,C00F,71,06/29/2026,16:42:57:386,2,00/00/0000,00:00:00:000,,38.903597,-77.006472,0.00,0,0.00,,,125,0,0,-53.8,-53.8,,,64,627.650000,20,15,A,1,1,1,0,874296,-81.93,-81.93,-13.72,0.73,-81.83,-81.83,-14.35,-0.29,160,0.37,-81.2,-81.2,-14.02,1.59,-81.65,-81.65,-14.26,0.76,48ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:42:57:387,2,00/00/0000,00:00:00:000,,38.903597,-77.006472,0.00,0,0.00,,,126,0,0,-53.6,-53.6,,,64,627.650000,20,15,A,1,1,1,0,874296,-81.76,-81.76,-13.61,0.96,-81.72,-81.72,-14.31,-0.22,160,0.51,-80.57,-80.57,-13.63,2.3,-81.33,-81.33,-14.12,1.11,48ABC4,,,,,,,,,,,,,,,,,,,
32409007,C00F,71,06/29/2026,16:42:57:387,2,00/00/0000,00:00:00:000,,38.903597,-77.006472,0.00,0,0.00,,,127,0,0,-53.8,-53.8,,,64,627.650000,20,15,A,1,1,1,0,874296,-81.82,-81.82,-13.66,0.85,-81.79,-81.79,-14.3,-0.22,160,0.46,-81.29,-81.29,-14.08,2.29,-81.63,-81.63,-14.23,1.01,48ABC4,,,,,,,,,,,,,,,,,,,
